,uid,iid,r_ui,est,details
302,Kami_yar0,34480,8.0,8.138655525293785,"{'actual_k': 11, 'was_impossible': False}"
303,Takala,22225,7.0,6.214780265544694,"{'actual_k': 6, 'was_impossible': False}"
304,kamijoan,19285,7.0,7.019961657163969,"{'actual_k': 26, 'was_impossible': False}"
305,Kanoe-san,11917,9.0,7.4325903088029,"{'actual_k': 6, 'was_impossible': False}"
306,shanoliu,2409,1.0,7.207741071046842,"{'actual_k': 3, 'was_impossible': False}"
307,Terrorking,356,7.0,6.433757246193606,"{'actual_k': 40, 'was_impossible': False}"
308,AnotherWish,19211,6.0,6.82266123416526,"{'actual_k': 21, 'was_impossible': False}"
309,PIT263,11697,4.0,5.90865237634656,"{'actual_k': 18, 'was_impossible': False}"
310,Number_8,8408,7.0,8.851782782254775,"{'actual_k': 40, 'was_impossible': False}"
311,Zed_Astaroth,32013,0.6,5.982059989252454,"{'actual_k': 22, 'was_impossible': False}"
312,Kohtachi,18041,9.0,6.953373043607591,"{'actual_k': 17, 'was_impossible': False}"
313,wiseowl,1521,9.0,7.944620704674894,"{'actual_k': 4, 'was_impossible': False}"
314,Shouichirou,8908,7.0,5.792408018049117,"{'actual_k': 1, 'was_impossible': False}"
315,Iandaar,65,8.0,8.591373435672123,"{'actual_k': 40, 'was_impossible': False}"
316,RoboleX,1067,6.0,5.549931805336972,"{'actual_k': 9, 'was_impossible': False}"
317,erezd,31404,7.0,6.756593521138369,"{'actual_k': 33, 'was_impossible': False}"
318,Lyouts,269,1.2,3.641869443153318,"{'actual_k': 40, 'was_impossible': False}"
319,lednera,24405,8.0,4.524479390443746,"{'actual_k': 24, 'was_impossible': False}"
320,Hota-chan,8438,6.0,6.2345741991362855,"{'actual_k': 3, 'was_impossible': False}"
321,Cloudiez,33746,7.0,4.815367076737556,"{'actual_k': 2, 'was_impossible': False}"
322,mishameph,449,5.0,6.784827852319423,"{'actual_k': 20, 'was_impossible': False}"
323,Pikena,2025,9.0,8.633131606932563,"{'actual_k': 40, 'was_impossible': False}"
324,Marcusss,2129,3.0,6.493369264498162,"{'actual_k': 40, 'was_impossible': False}"
325,KenpachiNoPein,270,1.0,6.869498236706841,"{'actual_k': 40, 'was_impossible': False}"
326,mindex475,234,7.0,3.0435237303684115,"{'actual_k': 2, 'was_impossible': False}"
327,Ashizuma,53,7.0,5.189933521688359,"{'actual_k': 24, 'was_impossible': False}"
328,Nightlee,527,10.0,6.9049380850581095,"{'actual_k': 32, 'was_impossible': False}"
329,Nibji,1581,4.8,7.751174693837629,"{'actual_k': 11, 'was_impossible': False}"
330,AcousticHearts,189,9.0,8.797264513137574,"{'actual_k': 40, 'was_impossible': False}"
331,KKDW,31376,9.0,8.19015236308263,"{'actual_k': 28, 'was_impossible': False}"
332,Caslanthe,3092,5.0,6.964532357275353,"{'actual_k': 40, 'was_impossible': False}"
333,Funni_Yamato,1642,6.0,5.178323260946263,"{'actual_k': 9, 'was_impossible': False}"
334,laddy87,11021,9.0,8.0923054029353,"{'actual_k': 20, 'was_impossible': False}"
335,6syn6,687,6.0,6.816635580632987,"{'actual_k': 26, 'was_impossible': False}"
336,CoolBreez3,5675,9.0,5.998007473620665,"{'actual_k': 12, 'was_impossible': False}"
337,Koenie,28623,6.0,4.926170700414046,"{'actual_k': 40, 'was_impossible': False}"
338,Nene-tan,6702,6.0,6.951329600128391,"{'actual_k': 40, 'was_impossible': False}"
339,sumikk0,597,9.0,8.45053412543983,"{'actual_k': 32, 'was_impossible': False}"
340,koreanwalker,1384,5.0,5.425069040348431,"{'actual_k': 4, 'was_impossible': False}"
341,WaHwA,17341,7.0,3.668890726395955,"{'actual_k': 5, 'was_impossible': False}"
342,bestpsychosean,9756,9.0,8.820018800314752,"{'actual_k': 40, 'was_impossible': False}"
343,SteelBlue,5341,8.0,8.819025094995505,"{'actual_k': 40, 'was_impossible': False}"
344,ziomalos,7588,7.0,7.6482842795161226,"{'actual_k': 11, 'was_impossible': False}"
345,Enjeru,27417,6.0,7.464906890509326,"{'actual_k': 7, 'was_impossible': False}"
346,Marshall_Law,16005,7.0,7.156264447924756,"{'actual_k': 18, 'was_impossible': False}"
347,propheaker,90,8.0,5.885721284584373,"{'actual_k': 29, 'was_impossible': False}"
348,astranagant25,90,10.0,8.756404081395143,"{'actual_k': 32, 'was_impossible': False}"
349,OtakuHipster,1575,6.0,8.843613508285896,"{'actual_k': 40, 'was_impossible': False}"
350,Terrorking,18247,4.0,4.524462883686305,"{'actual_k': 34, 'was_impossible': False}"
351,Scieska,16782,10.0,8.195957231073008,"{'actual_k': 40, 'was_impossible': False}"
352,Hota-chan,21497,7.0,6.1681185353464345,"{'actual_k': 2, 'was_impossible': False}"
353,Xytriz,9253,10.0,9.652263350226695,"{'actual_k': 40, 'was_impossible': False}"
354,xDaboi,2001,9.0,9.07587926784331,"{'actual_k': 40, 'was_impossible': False}"
355,squill,32281,10.0,9.198522178152444,"{'actual_k': 40, 'was_impossible': False}"
356,Marlin_230,31439,4.0,7.412395739922734,"{'actual_k': 4, 'was_impossible': False}"
357,Rogerli10,391,8.0,6.823319393703191,"{'actual_k': 9, 'was_impossible': False}"
358,LeonoraLibra,3572,10.0,7.756259660306523,"{'actual_k': 35, 'was_impossible': False}"
359,ZombyOfNight,7088,2.0,5.771365346778158,"{'actual_k': 40, 'was_impossible': False}"
360,Yuzuku,5958,8.0,6.7464586173275025,"{'actual_k': 40, 'was_impossible': False}"
361,Enjeru,1561,7.0,8.99408249845034,"{'actual_k': 5, 'was_impossible': False}"
362,Mikael11,33486,10.0,8.28481433541087,"{'actual_k': 40, 'was_impossible': False}"
363,ziomalos,5081,9.0,8.528460923080782,"{'actual_k': 40, 'was_impossible': False}"
364,hampedahl,12677,8.0,6.096399232342135,"{'actual_k': 6, 'was_impossible': False}"
365,shyguy,7674,1.2,6.7051332049837455,"{'actual_k': 40, 'was_impossible': False}"
366,Mewfeuille,28805,9.0,9.086751344023101,"{'actual_k': 17, 'was_impossible': False}"
367,Duer,10611,7.0,5.78293602153093,"{'actual_k': 26, 'was_impossible': False}"
368,FrancisUnderwood,11701,5.0,6.089936392269865,"{'actual_k': 33, 'was_impossible': False}"
369,Amartyo,19,10.0,8.2120507396361,"{'actual_k': 40, 'was_impossible': False}"
370,TheSadisticGod,13939,4.0,6.005464761216357,"{'actual_k': 22, 'was_impossible': False}"
371,Ausemere,36308,7.0,6.53672032173905,"{'actual_k': 5, 'was_impossible': False}"
372,Cinx,10620,7.0,7.140487680564259,"{'actual_k': 40, 'was_impossible': False}"
373,Shouichirou,11061,10.0,8.964140208684908,"{'actual_k': 40, 'was_impossible': False}"
374,TrickMirror,31636,7.0,6.329567730904565,"{'actual_k': 32, 'was_impossible': False}"
375,XoBkA,1604,1.2,6.584383223380719,"{'actual_k': 40, 'was_impossible': False}"
376,NeoSpectre,12445,9.0,7.9685227058430765,"{'actual_k': 40, 'was_impossible': False}"
377,Marshall_Law,18897,6.0,7.802448216697877,"{'actual_k': 40, 'was_impossible': False}"
378,czerkill,6768,8.0,9.090466026348423,"{'actual_k': 12, 'was_impossible': False}"
379,Queroga,232,8.0,7.173751466649732,"{'actual_k': 40, 'was_impossible': False}"
380,thedciple,513,9.0,8.877474901643952,"{'actual_k': 40, 'was_impossible': False}"
381,Dragon-Reborn,16001,8.0,8.637016698223142,"{'actual_k': 40, 'was_impossible': False}"
382,daN-_zO,177,9.0,6.674795516326968,"{'actual_k': 40, 'was_impossible': False}"
383,valerio1232,30347,7.0,7.253887537562877,"{'actual_k': 29, 'was_impossible': False}"
384,Pururut-sama,813,5.0,5.946372308201348,"{'actual_k': 40, 'was_impossible': False}"
385,mortdread,6880,5.0,7.6516591781918395,"{'actual_k': 40, 'was_impossible': False}"
386,navizoan,28999,7.0,7.376070647449209,"{'actual_k': 40, 'was_impossible': False}"
387,dracozauryks,3588,7.0,6.041859933406744,"{'actual_k': 40, 'was_impossible': False}"
388,Jorbeany,28121,9.0,7.196701159834597,"{'actual_k': 40, 'was_impossible': False}"
389,mishameph,16498,8.0,8.1143019689748,"{'actual_k': 40, 'was_impossible': False}"
390,pure_cure,1489,7.0,5.800523221884356,"{'actual_k': 12, 'was_impossible': False}"
391,AAV-Afro-Unit,1566,5.0,6.719064602013877,"{'actual_k': 13, 'was_impossible': False}"
392,ThePKNess,2787,9.0,7.515424376240584,"{'actual_k': 40, 'was_impossible': False}"
393,ZombyOfNight,269,8.0,5.453161661508134,"{'actual_k': 40, 'was_impossible': False}"
394,Black_Swanny,5681,7.0,9.070624316499915,"{'actual_k': 40, 'was_impossible': False}"
395,RoboleX,30885,8.0,7.226462671632514,"{'actual_k': 17, 'was_impossible': False}"
396,Vla,11103,9.0,6.965360763277591,"{'actual_k': 2, 'was_impossible': False}"
397,lednera,30296,5.0,6.621920363983313,"{'actual_k': 40, 'was_impossible': False}"
398,Revan67,155,7.0,7.11594876330953,"{'actual_k': 13, 'was_impossible': False}"
399,nenetm,235,1.4,1.0,"{'actual_k': 37, 'was_impossible': False}"
400,RedQueenifcation,451,9.0,8.351459446475944,"{'actual_k': 33, 'was_impossible': False}"
401,bakaneko3115,888,5.0,7.1031201062201585,"{'actual_k': 11, 'was_impossible': False}"
402,Melita_H,9919,8.0,5.690352474256342,"{'actual_k': 40, 'was_impossible': False}"
403,LigerZero248,16001,10.0,10.0,"{'actual_k': 34, 'was_impossible': False}"
404,SoulEater29,22729,10.0,8.886555879870482,"{'actual_k': 40, 'was_impossible': False}"
405,Johnes,1535,9.0,9.658860847960206,"{'actual_k': 40, 'was_impossible': False}"
406,Tine_Melkal,28851,10.0,8.124135733310775,"{'actual_k': 40, 'was_impossible': False}"
407,Farhana_Luba,1691,7.0,7.159487605694387,"{'actual_k': 40, 'was_impossible': False}"
408,ziomalos,12531,9.0,8.605628176505492,"{'actual_k': 32, 'was_impossible': False}"
409,xacthashtag,160,6.0,5.6490354777663345,"{'actual_k': 16, 'was_impossible': False}"
410,HerrRiz,33795,4.0,1.0219852158248015,"{'actual_k': 1, 'was_impossible': False}"
411,zipyto,31580,10.0,9.02106405122067,"{'actual_k': 40, 'was_impossible': False}"
412,Ishin,21511,8.0,6.409623855654416,"{'actual_k': 14, 'was_impossible': False}"
413,Hawka88,6166,6.0,6.354781680813474,"{'actual_k': 37, 'was_impossible': False}"
414,Cloudiez,33244,1.0,5.0864493178499215,"{'actual_k': 3, 'was_impossible': False}"
415,pariswriter,2952,10.0,8.6632926273353,"{'actual_k': 35, 'was_impossible': False}"
416,KeigoAtobe007,527,1.4,5.389508484265642,"{'actual_k': 40, 'was_impossible': False}"
417,Rafaduck,901,8.0,7.927419534874555,"{'actual_k': 24, 'was_impossible': False}"
418,CoyBoy,31683,7.0,8.741800936358684,"{'actual_k': 4, 'was_impossible': False}"
419,RabsSamer,3783,6.0,6.413401401765927,"{'actual_k': 40, 'was_impossible': False}"
420,Hawka88,30123,7.0,7.551979054589322,"{'actual_k': 35, 'was_impossible': False}"
421,Terrorking,72,6.0,7.5898950277683515,"{'actual_k': 40, 'was_impossible': False}"
422,Shouichirou,1889,10.0,8.803747742423495,"{'actual_k': 40, 'was_impossible': False}"
423,Biglud,34825,8.0,5.574829050322771,"{'actual_k': 6, 'was_impossible': False}"
424,Volk_Morya,31629,6.0,6.428285958904127,"{'actual_k': 14, 'was_impossible': False}"
425,Paradigme,30782,4.0,5.489419979381671,"{'actual_k': 9, 'was_impossible': False}"
426,Koenie,31339,7.0,5.957739877543089,"{'actual_k': 40, 'was_impossible': False}"
427,NotKirito,19221,9.0,7.820905552959454,"{'actual_k': 40, 'was_impossible': False}"
428,CoyBoy,27387,7.0,8.093842688466395,"{'actual_k': 6, 'was_impossible': False}"
429,Disappointment,8516,8.0,7.6899521336599275,"{'actual_k': 40, 'was_impossible': False}"
430,Torah,1726,9.0,6.840766375413877,"{'actual_k': 40, 'was_impossible': False}"
431,Panda_kabob,644,9.0,7.194562850377606,"{'actual_k': 10, 'was_impossible': False}"
432,GasteLLo,28121,0.8,6.127422190984608,"{'actual_k': 40, 'was_impossible': False}"
433,xacthashtag,227,7.0,6.309623427670825,"{'actual_k': 40, 'was_impossible': False}"
434,werelly,10659,8.0,8.671547322639892,"{'actual_k': 9, 'was_impossible': False}"
435,HalfAnOreo,1571,1.0,7.077201280722185,"{'actual_k': 40, 'was_impossible': False}"
436,Shouichirou,9330,8.0,7.219863822489576,"{'actual_k': 40, 'was_impossible': False}"
437,RoboleX,16706,10.0,7.478353568688925,"{'actual_k': 40, 'was_impossible': False}"
438,Aelevriz,31043,3.6,7.568307240558949,"{'actual_k': 40, 'was_impossible': False}"
439,cassandra9891,1482,3.6,5.75471176264314,"{'actual_k': 40, 'was_impossible': False}"
440,Canari,10379,9.0,8.86109098121589,"{'actual_k': 40, 'was_impossible': False}"
441,Bryce-kun,226,9.0,5.932949384879001,"{'actual_k': 40, 'was_impossible': False}"
442,Vanroy17,621,7.0,6.7102424381918935,"{'actual_k': 1, 'was_impossible': False}"
443,Torah,22507,10.0,9.94466360367677,"{'actual_k': 11, 'was_impossible': False}"
444,Adamoarcade,7724,5.4,6.431673613657526,"{'actual_k': 40, 'was_impossible': False}"
445,bluegummiworms,8241,7.0,4.342642028689538,"{'actual_k': 12, 'was_impossible': False}"
446,Friddan,21405,7.0,7.282810682451885,"{'actual_k': 40, 'was_impossible': False}"
447,Kanoe-san,241,5.0,4.904848483760729,"{'actual_k': 28, 'was_impossible': False}"
448,haisuT,16910,7.0,7.954961614431554,"{'actual_k': 11, 'was_impossible': False}"
449,TheNamesReece,1239,7.0,8.516714878185685,"{'actual_k': 30, 'was_impossible': False}"
450,akisame__,12967,3.0,3.8563182641687663,"{'actual_k': 28, 'was_impossible': False}"
451,Ura,777,8.0,6.571762763105794,"{'actual_k': 40, 'was_impossible': False}"
452,jimbo1023,9656,9.0,7.346667156321638,"{'actual_k': 40, 'was_impossible': False}"
453,Takala,7791,9.0,8.511024157084748,"{'actual_k': 40, 'was_impossible': False}"
454,Bonbonryu,793,8.0,8.610581918099347,"{'actual_k': 16, 'was_impossible': False}"
455,Stingfang,20159,7.0,6.2214368874645265,"{'actual_k': 35, 'was_impossible': False}"
456,shanoliu,590,7.0,5.714284775113029,"{'actual_k': 6, 'was_impossible': False}"
457,Phantasmagoria,35635,9.0,6.578394016696858,"{'actual_k': 1, 'was_impossible': False}"
458,kamijoan,34480,8.0,8.05844039189758,"{'actual_k': 11, 'was_impossible': False}"
459,Jmfgarcia,270,6.0,6.397302017728601,"{'actual_k': 40, 'was_impossible': False}"
460,Hitomi_sama,861,7.0,7.896170101874606,"{'actual_k': 40, 'was_impossible': False}"
461,KenpachiNoPein,1250,6.0,5.616376714213379,"{'actual_k': 25, 'was_impossible': False}"
462,Zed_Astaroth,13055,6.0,5.17800176501749,"{'actual_k': 28, 'was_impossible': False}"
463,propheaker,16417,5.0,5.249359549169294,"{'actual_k': 40, 'was_impossible': False}"
464,yameeka,16419,3.0,5.1395127601622965,"{'actual_k': 3, 'was_impossible': False}"
465,Black_Flower_1,20,6.0,3.8021646474357627,"{'actual_k': 40, 'was_impossible': False}"
466,Yavimaya,11665,10.0,8.064152197871529,"{'actual_k': 35, 'was_impossible': False}"
467,Mikael11,355,7.0,6.730834643426513,"{'actual_k': 40, 'was_impossible': False}"
468,Dante_Sword_,47,8.0,8.516534987174659,"{'actual_k': 40, 'was_impossible': False}"
469,pure_cure,11061,2.0,7.601988009709655,"{'actual_k': 40, 'was_impossible': False}"
470,Cloudiez,8630,2.8,5.722821321575686,"{'actual_k': 40, 'was_impossible': False}"
471,jamesjaimegarcia,3230,7.0,6.852860381499709,"{'actual_k': 26, 'was_impossible': False}"
472,xitsmallpie,24415,9.0,8.278774478262099,"{'actual_k': 30, 'was_impossible': False}"
473,Hitomi_sama,19117,9.0,6.623395830299297,"{'actual_k': 12, 'was_impossible': False}"
474,aincrad17,20,10.0,8.12831062810788,"{'actual_k': 40, 'was_impossible': False}"
475,EmaJohn,355,1.2,7.720253762529557,"{'actual_k': 40, 'was_impossible': False}"
476,dryft,257,7.0,4.731444960844415,"{'actual_k': 27, 'was_impossible': False}"
477,Edibleuphoria,8726,8.0,6.793251648536286,"{'actual_k': 11, 'was_impossible': False}"
478,Rosencruez,3228,6.0,8.082976888267398,"{'actual_k': 40, 'was_impossible': False}"
479,HalfAnOreo,17505,4.2,4.674866158342655,"{'actual_k': 11, 'was_impossible': False}"
480,Sousara,2952,7.0,6.220386823028978,"{'actual_k': 32, 'was_impossible': False}"
481,Koenie,226,4.0,6.052389056850586,"{'actual_k': 40, 'was_impossible': False}"
482,Hitomi_sama,31245,6.0,7.463741106562405,"{'actual_k': 11, 'was_impossible': False}"
483,Shouichirou,645,8.0,7.918201318437852,"{'actual_k': 11, 'was_impossible': False}"
484,Knighty,4224,9.0,7.8168540137157585,"{'actual_k': 40, 'was_impossible': False}"
485,Number_8,1668,8.0,8.225609912690354,"{'actual_k': 12, 'was_impossible': False}"
486,Koenie,33489,2.4,5.727736901149721,"{'actual_k': 26, 'was_impossible': False}"
487,Duer,226,9.0,8.060776035253243,"{'actual_k': 40, 'was_impossible': False}"
488,Cowboy_Tanaka,269,3.6,5.491286701808679,"{'actual_k': 40, 'was_impossible': False}"
489,gustaffen,888,8.0,6.509013296954064,"{'actual_k': 9, 'was_impossible': False}"
490,ryuK-,1571,9.0,7.563432497530243,"{'actual_k': 40, 'was_impossible': False}"
491,bestpsychosean,23273,9.0,8.662573593558303,"{'actual_k': 40, 'was_impossible': False}"
492,Ammes,21039,10.0,7.153147035681344,"{'actual_k': 9, 'was_impossible': False}"
493,NeoSpectre,22147,7.0,8.003553591143671,"{'actual_k': 40, 'was_impossible': False}"
494,Baron-McQueso,514,5.0,7.220866071203711,"{'actual_k': 21, 'was_impossible': False}"
495,Starcx,3503,6.0,7.401776127478792,"{'actual_k': 40, 'was_impossible': False}"
496,erumodepon,226,8.0,8.79953748609938,"{'actual_k': 40, 'was_impossible': False}"
497,LigerZero248,164,10.0,10.0,"{'actual_k': 40, 'was_impossible': False}"
498,darthghost,5530,7.0,6.969568313011132,"{'actual_k': 40, 'was_impossible': False}"
499,And24,3297,9.0,9.395621398455031,"{'actual_k': 14, 'was_impossible': False}"
500,FyuriasNova,9581,8.0,8.332690573612519,"{'actual_k': 10, 'was_impossible': False}"
501,13lueMoon,9367,7.0,7.417714153329018,"{'actual_k': 40, 'was_impossible': False}"
502,Shouichirou,10012,9.0,7.732108772197137,"{'actual_k': 27, 'was_impossible': False}"
503,cabemaru,147,9.0,8.294282389364685,"{'actual_k': 36, 'was_impossible': False}"
504,navizoan,33834,7.0,5.135708790031257,"{'actual_k': 6, 'was_impossible': False}"
505,bikasuishin,357,7.0,5.322853534532916,"{'actual_k': 40, 'was_impossible': False}"
506,Clefairy_Nanashi,33797,6.0,6.144767945471952,"{'actual_k': 3, 'was_impossible': False}"
507,Funni_Yamato,1571,9.0,7.642077166569194,"{'actual_k': 40, 'was_impossible': False}"
508,RoboleX,22265,8.0,6.861118289657138,"{'actual_k': 33, 'was_impossible': False}"
509,victorwendigo,11761,5.0,6.397035420026636,"{'actual_k': 40, 'was_impossible': False}"
510,Cinx,21881,8.0,5.833607321914212,"{'actual_k': 40, 'was_impossible': False}"
511,Fayt,1005,5.4,3.146155485916839,"{'actual_k': 1, 'was_impossible': False}"
512,Century_Orion,34914,8.0,8.448795703497426,"{'actual_k': 16, 'was_impossible': False}"
513,Leticia842,16742,5.0,7.428432850285383,"{'actual_k': 40, 'was_impossible': False}"
514,Angelkappa,2954,6.0,7.656635803999324,"{'actual_k': 6, 'was_impossible': False}"
515,Josh001,59,9.0,7.878466218569558,"{'actual_k': 40, 'was_impossible': False}"
516,Canari,28619,10.0,6.3647373997958345,"{'actual_k': 20, 'was_impossible': False}"
517,Melita_H,123,7.0,5.254791755918306,"{'actual_k': 33, 'was_impossible': False}"
518,Ura,33253,8.0,7.471143342048146,"{'actual_k': 24, 'was_impossible': False}"
519,Prince-sama,1,1.0,6.837306280289067,"{'actual_k': 40, 'was_impossible': False}"
520,Auriolus,1519,4.2,7.3457884030979725,"{'actual_k': 40, 'was_impossible': False}"
521,HerrRiz,6675,10.0,8.634025357787412,"{'actual_k': 39, 'was_impossible': False}"
522,syan,1599,7.0,7.124215079519695,"{'actual_k': 3, 'was_impossible': False}"
523,NeoSpectre,21561,8.0,7.669115974031529,"{'actual_k': 28, 'was_impossible': False}"
524,xacthashtag,18679,8.0,7.050458611463967,"{'actual_k': 40, 'was_impossible': False}"
525,Rottenn,2235,7.0,8.130509061582254,"{'actual_k': 5, 'was_impossible': False}"
526,edogardo,35120,7.0,8.397967794501257,"{'actual_k': 28, 'was_impossible': False}"
527,Yavimaya,5162,9.0,7.059120121995915,"{'actual_k': 14, 'was_impossible': False}"
528,shrouddd,35639,6.0,6.214558322061428,"{'actual_k': 11, 'was_impossible': False}"
529,Pastafaria,13663,7.0,6.4242815421370105,"{'actual_k': 31, 'was_impossible': False}"
530,xKunek,134,6.0,8.025199429721233,"{'actual_k': 40, 'was_impossible': False}"
531,sumikk0,7769,7.0,7.946054905357306,"{'actual_k': 40, 'was_impossible': False}"
