,uid,iid,r_ui,est,details
407,Farhana_Luba,1691,7.0,6.593309691378504,{'was_impossible': False}
408,ziomalos,12531,9.0,7.918591406859143,{'was_impossible': False}
409,xacthashtag,160,6.0,6.130781487790953,{'was_impossible': False}
410,HerrRiz,33795,4.0,5.882658194212779,{'was_impossible': False}
411,zipyto,31580,10.0,7.942120405202869,{'was_impossible': False}
412,Ishin,21511,8.0,6.6997560388284185,{'was_impossible': False}
413,Hawka88,6166,6.0,7.232329511950385,{'was_impossible': False}
414,Cloudiez,33244,1.0,6.420502387396748,{'was_impossible': False}
415,pariswriter,2952,10.0,8.719916638490558,{'was_impossible': False}
416,KeigoAtobe007,527,1.4,5.706545092728923,{'was_impossible': False}
417,Rafaduck,901,8.0,7.5989475350050215,{'was_impossible': False}
418,CoyBoy,31683,7.0,8.438217882735023,{'was_impossible': False}
419,RabsSamer,3783,6.0,6.3184711836542755,{'was_impossible': False}
420,Hawka88,30123,7.0,7.869603929929505,{'was_impossible': False}
421,Terrorking,72,6.0,7.424041021070579,{'was_impossible': False}
422,Shouichirou,1889,10.0,8.887937634695275,{'was_impossible': False}
423,Biglud,34825,8.0,5.579125466180076,{'was_impossible': False}
424,Volk_Morya,31629,6.0,5.391823975371787,{'was_impossible': False}
425,Paradigme,30782,4.0,5.149174389322245,{'was_impossible': False}
426,Koenie,31339,7.0,7.429644138082566,{'was_impossible': False}
427,NotKirito,19221,9.0,6.740860800977956,{'was_impossible': False}
428,CoyBoy,27387,7.0,8.00678060773072,{'was_impossible': False}
429,Disappointment,8516,8.0,7.945490633667394,{'was_impossible': False}
430,Torah,1726,9.0,8.411060751024873,{'was_impossible': False}
431,Panda_kabob,644,9.0,7.21280758008148,{'was_impossible': False}
432,GasteLLo,28121,0.8,5.949352650532324,{'was_impossible': False}
433,xacthashtag,227,7.0,5.865313834158158,{'was_impossible': False}
434,werelly,10659,8.0,9.222473377026136,{'was_impossible': False}
435,HalfAnOreo,1571,1.0,8.068252354977567,{'was_impossible': False}
436,Shouichirou,9330,8.0,7.285963616116897,{'was_impossible': False}
437,RoboleX,16706,10.0,7.862428256751903,{'was_impossible': False}
438,Aelevriz,31043,3.6,8.571081790305634,{'was_impossible': False}
439,cassandra9891,1482,3.6,6.048531801596276,{'was_impossible': False}
440,Canari,10379,9.0,7.793436080504427,{'was_impossible': False}
441,Bryce-kun,226,9.0,6.057381992621756,{'was_impossible': False}
442,Vanroy17,621,7.0,7.584217709191777,{'was_impossible': False}
443,Torah,22507,10.0,9.425754839874475,{'was_impossible': False}
444,Adamoarcade,7724,5.4,5.05590401610253,{'was_impossible': False}
445,bluegummiworms,8241,7.0,6.141911619273846,{'was_impossible': False}
446,Friddan,21405,7.0,7.86566456684239,{'was_impossible': False}
447,Kanoe-san,241,5.0,7.013705654686928,{'was_impossible': False}
448,haisuT,16910,7.0,7.528494133722205,{'was_impossible': False}
449,TheNamesReece,1239,7.0,7.7500290670868,{'was_impossible': False}
450,akisame__,12967,3.0,4.493946283153523,{'was_impossible': False}
451,Ura,777,8.0,5.622343005260607,{'was_impossible': False}
452,jimbo1023,9656,9.0,7.712671499706861,{'was_impossible': False}
453,Takala,7791,9.0,8.811568203421624,{'was_impossible': False}
454,Bonbonryu,793,8.0,7.931439654670125,{'was_impossible': False}
455,Stingfang,20159,7.0,6.017494105791377,{'was_impossible': False}
456,shanoliu,590,7.0,6.07045174603241,{'was_impossible': False}
457,Phantasmagoria,35635,9.0,7.698888847576455,{'was_impossible': False}
458,kamijoan,34480,8.0,7.9758071982749215,{'was_impossible': False}
459,Jmfgarcia,270,6.0,5.796280088523675,{'was_impossible': False}
460,Hitomi_sama,861,7.0,6.6721774400370855,{'was_impossible': False}
461,KenpachiNoPein,1250,6.0,5.29122305162725,{'was_impossible': False}
462,Zed_Astaroth,13055,6.0,5.768400083283121,{'was_impossible': False}
463,propheaker,16417,5.0,6.970874863157368,{'was_impossible': False}
464,yameeka,16419,3.0,5.324545329099551,{'was_impossible': False}
465,Black_Flower_1,20,6.0,4.388428170517764,{'was_impossible': False}
466,Yavimaya,11665,10.0,7.772049399071304,{'was_impossible': False}
467,Mikael11,355,7.0,6.037865725238017,{'was_impossible': False}
468,Dante_Sword_,47,8.0,8.388259442344319,{'was_impossible': False}
469,pure_cure,11061,2.0,8.430967618218382,{'was_impossible': False}
470,Cloudiez,8630,2.8,5.228867856244759,{'was_impossible': False}
471,jamesjaimegarcia,3230,7.0,6.200935019158896,{'was_impossible': False}
472,xitsmallpie,24415,9.0,8.336326051607667,{'was_impossible': False}
473,Hitomi_sama,19117,9.0,7.773595707415298,{'was_impossible': False}
474,aincrad17,20,10.0,9.225798197398031,{'was_impossible': False}
475,EmaJohn,355,1.2,6.415277903378687,{'was_impossible': False}
476,dryft,257,7.0,3.962004936901228,{'was_impossible': False}
477,Edibleuphoria,8726,8.0,6.185663430610283,{'was_impossible': False}
478,Rosencruez,3228,6.0,7.678161339507326,{'was_impossible': False}
479,HalfAnOreo,17505,4.2,4.683267961030488,{'was_impossible': False}
480,Sousara,2952,7.0,5.820826983354757,{'was_impossible': False}
481,Koenie,226,4.0,5.196671692614434,{'was_impossible': False}
482,Hitomi_sama,31245,6.0,7.682630624127101,{'was_impossible': False}
483,Shouichirou,645,8.0,8.115427615342904,{'was_impossible': False}
484,Knighty,4224,9.0,7.503748404851795,{'was_impossible': False}
485,Number_8,1668,8.0,8.571736769723781,{'was_impossible': False}
486,Koenie,33489,2.4,5.998419915764893,{'was_impossible': False}
487,Duer,226,9.0,6.3514882160325055,{'was_impossible': False}
488,Cowboy_Tanaka,269,3.6,3.9386461992356256,{'was_impossible': False}
489,gustaffen,888,8.0,6.335332379316435,{'was_impossible': False}
490,ryuK-,1571,9.0,6.989836640266673,{'was_impossible': False}
491,bestpsychosean,23273,9.0,8.701682099425776,{'was_impossible': False}
492,Ammes,21039,10.0,6.49250483173658,{'was_impossible': False}
493,NeoSpectre,22147,7.0,7.56210250714171,{'was_impossible': False}
494,Baron-McQueso,514,5.0,8.154711558887957,{'was_impossible': False}
495,Starcx,3503,6.0,7.584079371937577,{'was_impossible': False}
496,erumodepon,226,8.0,9.632838981260253,{'was_impossible': False}
497,LigerZero248,164,10.0,10.0,{'was_impossible': False}
498,darthghost,5530,7.0,6.818205101572046,{'was_impossible': False}
499,And24,3297,9.0,8.729314740889523,{'was_impossible': False}
500,FyuriasNova,9581,8.0,7.696548889256819,{'was_impossible': False}
501,13lueMoon,9367,7.0,7.685966386680528,{'was_impossible': False}
502,Shouichirou,10012,9.0,7.72078145483532,{'was_impossible': False}
503,cabemaru,147,9.0,7.667736669261873,{'was_impossible': False}
504,navizoan,33834,7.0,5.673777964761718,{'was_impossible': False}
505,bikasuishin,357,7.0,5.983964280886404,{'was_impossible': False}
506,Clefairy_Nanashi,33797,6.0,6.895259275818265,{'was_impossible': False}
507,Funni_Yamato,1571,9.0,8.453548833213418,{'was_impossible': False}
508,RoboleX,22265,8.0,6.261264758006833,{'was_impossible': False}
509,victorwendigo,11761,5.0,6.214501458440964,{'was_impossible': False}
510,Cinx,21881,8.0,5.944043009508006,{'was_impossible': False}
511,Fayt,1005,5.4,8.257196941035165,{'was_impossible': False}
512,Century_Orion,34914,8.0,7.745140852737823,{'was_impossible': False}
513,Leticia842,16742,5.0,7.420795347769722,{'was_impossible': False}
514,Angelkappa,2954,6.0,7.102257796841237,{'was_impossible': False}
515,Josh001,59,9.0,9.633576221112211,{'was_impossible': False}
516,Canari,28619,10.0,7.426233931620236,{'was_impossible': False}
517,Melita_H,123,7.0,4.823409556985678,{'was_impossible': False}
518,Ura,33253,8.0,7.863346912186889,{'was_impossible': False}
519,Prince-sama,1,1.0,6.288968692163624,{'was_impossible': False}
520,Auriolus,1519,4.2,7.34534182621232,{'was_impossible': False}
521,HerrRiz,6675,10.0,9.983303575342298,{'was_impossible': False}
522,syan,1599,7.0,7.203618639861282,{'was_impossible': False}
523,NeoSpectre,21561,8.0,7.9138244879043045,{'was_impossible': False}
524,xacthashtag,18679,8.0,7.324429339197872,{'was_impossible': False}
525,Rottenn,2235,7.0,8.290168269887667,{'was_impossible': False}
526,edogardo,35120,7.0,8.7296721433055,{'was_impossible': False}
527,Yavimaya,5162,9.0,7.488838391460856,{'was_impossible': False}
528,shrouddd,35639,6.0,6.6037370848696,{'was_impossible': False}
529,Pastafaria,13663,7.0,6.0596737488535,{'was_impossible': False}
530,xKunek,134,6.0,8.43470155624136,{'was_impossible': False}
531,sumikk0,7769,7.0,7.123373179267836,{'was_impossible': False}
532,TheRafaelNart,11633,7.0,8.246212746572086,{'was_impossible': False}
533,LeonoraLibra,12815,4.8,6.957439601858415,{'was_impossible': False}
534,zizzo,13125,10.0,10.0,{'was_impossible': False}
535,Sarcx,17813,7.0,7.449230057948291,{'was_impossible': False}
536,Kaitox1412,21995,10.0,8.8759332251326,{'was_impossible': False}
537,Lavuco,20507,9.0,10.0,{'was_impossible': False}
538,erezd,28223,8.0,8.895671057500886,{'was_impossible': False}
539,Yohanesu,1689,10.0,7.572168306112692,{'was_impossible': False}
540,deadles1862,1117,9.0,8.442541816966756,{'was_impossible': False}
541,FrozunLightning,186,8.0,7.3411554325235,{'was_impossible': False}
542,Celestial_Spoink,22297,9.0,8.88925678752855,{'was_impossible': False}
543,tetchftw,6280,10.0,7.791056429585775,{'was_impossible': False}
544,Mor3ndo,1352,4.0,7.523025223814898,{'was_impossible': False}
545,Shunnsuke,15117,9.0,7.996034446703335,{'was_impossible': False}
546,creltay,6325,8.0,6.704767123727207,{'was_impossible': False}
547,Usui-Nero,30654,9.0,9.026228216648828,{'was_impossible': False}
548,ChaynikTeapot,5235,2.0,6.865312804801836,{'was_impossible': False}
549,Achight,3588,9.0,9.158077600581134,{'was_impossible': False}
550,Ammes,7627,2.8,6.423015026199975,{'was_impossible': False}
551,Bathsua,276,3.2,6.478447473406585,{'was_impossible': False}
552,Stunnakun,2251,9.0,8.963599666095355,{'was_impossible': False}
553,Shishi-kun,2025,3.2,7.98766741457553,{'was_impossible': False}
554,Takala,291,7.0,6.961595690273307,{'was_impossible': False}
555,Kuroi-chi,10793,8.0,9.09288278458231,{'was_impossible': False}
556,Faeez,34103,7.0,8.0458353110675,{'was_impossible': False}
557,Dokke,3572,8.0,4.678357664506715,{'was_impossible': False}
558,JohnGaltMG,384,4.0,6.31421958734554,{'was_impossible': False}
559,SoranoTsubasa,4664,3.6,6.8913796239905025,{'was_impossible': False}
560,MitchellMi,15199,6.0,7.003698196454096,{'was_impossible': False}
561,KingdomLady,5671,8.0,9.5373006053176,{'was_impossible': False}
562,Black_Swanny,12893,8.0,7.445517743949718,{'was_impossible': False}
563,sebastianjorc,10893,2.0,5.0317790048037425,{'was_impossible': False}
564,Viendo,6007,10.0,8.239674312521917,{'was_impossible': False}
565,Arshya,20787,7.0,8.004202540539096,{'was_impossible': False}
566,sebastianjorc,235,1.2,1.0,{'was_impossible': False}
567,-Belatriz-,14941,8.0,8.398758780246727,{'was_impossible': False}
568,czerkill,15437,9.0,8.258060816319382,{'was_impossible': False}
569,shyguy,10178,7.0,6.397841707672293,{'was_impossible': False}
570,Revan67,71,9.0,8.326195583557231,{'was_impossible': False}
571,Sakura918,16067,10.0,9.257385182955147,{'was_impossible': False}
572,TomatoCake,8525,7.0,5.106974377565514,{'was_impossible': False}
573,Yakuhl,1709,6.0,6.590828680119012,{'was_impossible': False}
574,raduccio,1965,9.0,9.067466446357088,{'was_impossible': False}
575,reira,15751,8.0,7.635840078080152,{'was_impossible': False}
576,Cloudiez,18499,3.2,6.397400947555262,{'was_impossible': False}
577,shanoliu,16397,7.0,5.812114513172971,{'was_impossible': False}
578,MoonWishes,14345,7.0,5.822255335105784,{'was_impossible': False}
579,badr1dakir,6033,8.0,6.9056421695822126,{'was_impossible': False}
580,Zefyr85,9919,7.0,7.101610825825923,{'was_impossible': False}
581,TNinja,18523,10.0,8.519947967265407,{'was_impossible': False}
582,MariellaMiracle,101,9.0,8.083934301511958,{'was_impossible': False}
583,Luica,32603,8.0,7.391716735742513,{'was_impossible': False}
584,fyzlog,14833,10.0,9.171268372179092,{'was_impossible': False}
585,Kanoe-san,6151,6.0,7.729214156375088,{'was_impossible': False}
586,UnstableQuantum,2167,10.0,8.494164419560661,{'was_impossible': False}
587,Century_Orion,1889,1.0,6.564786892950989,{'was_impossible': False}
588,-Savante-,24873,4.0,5.684296832595757,{'was_impossible': False}
589,Lyouts,33558,6.0,5.854643458236407,{'was_impossible': False}
590,gait_man,14735,7.0,6.68853144568096,{'was_impossible': False}
591,Ausemere,35145,5.0,6.360056264620006,{'was_impossible': False}
592,VR-Yan,3712,8.0,8.973199541477419,{'was_impossible': False}
593,Hota-chan,135,9.0,6.815551357809752,{'was_impossible': False}
594,Melita_H,1565,2.8,4.732370545348015,{'was_impossible': False}
595,Wesley36,25159,7.0,7.7954835494045245,{'was_impossible': False}
596,taps88,857,8.0,6.3380157858945,{'was_impossible': False}
597,Acperience,276,4.0,6.424830245343331,{'was_impossible': False}
598,yameeka,10495,7.0,6.001026983317458,{'was_impossible': False}
599,aleigh,9289,8.0,6.84293315066252,{'was_impossible': False}
600,navizoan,32105,7.0,6.263289338281704,{'was_impossible': False}
601,Gabi666,9919,10.0,7.5815102775743695,{'was_impossible': False}
602,ThorsHammer,6610,7.0,7.058432992851247,{'was_impossible': False}
603,Rottenn,2030,9.0,7.79792707359853,{'was_impossible': False}
604,magraun,11761,9.0,7.943220001836738,{'was_impossible': False}
605,daimonass,7588,8.0,7.696314859860963,{'was_impossible': False}
606,NemesisDawn,17187,7.0,7.709274661796052,{'was_impossible': False}
607,Shouichirou,24833,9.0,7.640245032084299,{'was_impossible': False}
608,Hawka88,5307,7.0,6.293860124799132,{'was_impossible': False}
609,visualanimes,14289,4.8,7.71227511479256,{'was_impossible': False}
610,Monocision,11757,6.0,6.87058959453168,{'was_impossible': False}
611,jimbo1023,516,6.0,2.7452734094085542,{'was_impossible': False}
612,Rusku,269,9.0,6.572381527487211,{'was_impossible': False}
613,Alderaminn,5177,6.0,7.0679524460349255,{'was_impossible': False}
614,Yuzuku,28391,7.0,4.893006116485117,{'was_impossible': False}
615,Koenie,31043,8.0,7.93154852191544,{'was_impossible': False}
616,TheSadisticGod,28497,7.0,6.599415942008213,{'was_impossible': False}
617,naki,440,1.2,7.473045885466728,{'was_impossible': False}
618,Ayashiina,7054,4.8,6.930669215554497,{'was_impossible': False}
619,Meyenam,28825,7.0,4.966404627343645,{'was_impossible': False}
620,niintysix,9756,10.0,9.409281011849044,{'was_impossible': False}
621,blueswan,390,8.0,6.851023110834162,{'was_impossible': False}
622,Shouichirou,12031,7.0,8.30555499114748,{'was_impossible': False}
623,Clefairy_Nanashi,33337,6.0,8.175417357891273,{'was_impossible': False}
624,AiPiDu,20507,7.0,5.293822767739031,{'was_impossible': False}
625,Shunnsuke,21863,8.0,7.974704592398697,{'was_impossible': False}
626,Hota-chan,5678,8.0,6.031837017652364,{'was_impossible': False}
627,Paolo_58,8675,8.0,7.8370490944297835,{'was_impossible': False}
628,AisBarbs,2985,6.0,7.5202026184515285,{'was_impossible': False}
629,AisBarbs,32,9.0,7.374791113289198,{'was_impossible': False}
630,CoyBoy,15751,7.0,9.092539502277207,{'was_impossible': False}
631,Tationax,1639,1.0,3.6702387086913357,{'was_impossible': False}
632,AFilthyWeeb,4437,6.0,6.7062134364749175,{'was_impossible': False}
633,Ishin,8557,8.0,7.352724503538083,{'was_impossible': False}
634,kajunbowser,1858,8.0,8.250483240235612,{'was_impossible': False}
635,MoonWishes,1727,5.0,5.475294099452418,{'was_impossible': False}
636,kamijoan,10715,8.0,7.704717430745226,{'was_impossible': False}
637,Sesit,76,7.0,6.711555131309119,{'was_impossible': False}
638,Takala,1140,5.0,8.328779660011458,{'was_impossible': False}
639,badr1dakir,1735,8.0,5.2023052048790195,{'was_impossible': False}
640,Queroga,1565,5.0,6.183869632731209,{'was_impossible': False}
641,Mr-Max,8246,4.0,5.6394260598145545,{'was_impossible': False}
642,Naktigone,1519,9.0,6.845711900237804,{'was_impossible': False}
643,Bathsua,517,10.0,8.536106816538506,{'was_impossible': False}
644,Ramen918,16498,8.0,7.751501483298427,{'was_impossible': False}
645,PuppGod,7088,9.0,7.943841007487695,{'was_impossible': False}
646,NoyaChan,162,8.0,6.543850738791024,{'was_impossible': False}
647,ThorsHammer,431,7.0,8.824455981962446,{'was_impossible': False}
648,And24,8876,8.0,7.972476884883757,{'was_impossible': False}
649,lkaser,857,9.0,8.067119826041514,{'was_impossible': False}
650,Wonderer,790,9.0,7.751599391018977,{'was_impossible': False}
651,nia_94,1699,6.0,6.753094564956566,{'was_impossible': False}
652,Marlin_230,15037,8.0,7.215356608719639,{'was_impossible': False}
653,Rogerli10,33486,10.0,7.6879184425354286,{'was_impossible': False}
654,Kyoteh,23277,10.0,6.536391666834538,{'was_impossible': False}
655,Dokke,28977,6.0,6.9946247125225725,{'was_impossible': False}
656,Hota-chan,508,6.0,5.882426685774626,{'was_impossible': False}
657,Stunnakun,9314,7.0,6.4291446285898886,{'was_impossible': False}
658,Amartyo,1689,7.0,7.457120253524209,{'was_impossible': False}
659,DarkFireblaze28,168,7.0,8.39093778522461,{'was_impossible': False}
660,Dokke,72,9.0,8.65589143402195,{'was_impossible': False}
661,szakulys,11757,10.0,10.0,{'was_impossible': False}
662,Joolee,28025,8.0,7.978967795990327,{'was_impossible': False}
663,sebastianjorc,2867,3.0,3.902078383444768,{'was_impossible': False}
664,Greenstarz,3467,7.0,5.876897585592181,{'was_impossible': False}
665,katjuleino,12879,10.0,8.11291341596733,{'was_impossible': False}
666,Meyenam,15451,6.0,3.4320396385327614,{'was_impossible': False}
667,ZombyOfNight,13335,6.0,6.871363211921206,{'was_impossible': False}
668,WhiteJohn,10087,10.0,9.506931819373778,{'was_impossible': False}
669,shanoliu,990,7.0,5.121582788406034,{'was_impossible': False}
670,Clefairy_Nanashi,27899,8.0,6.924157065522956,{'was_impossible': False}
671,lucasrasini,3712,9.0,8.38971927788535,{'was_impossible': False}
672,EhEasyModo,16742,6.0,7.077202625997562,{'was_impossible': False}
673,gait_man,384,9.0,7.542801493423468,{'was_impossible': False}
674,Hitomi_sama,8560,7.0,6.806789535557372,{'was_impossible': False}
675,shyguy,1943,8.0,7.870145536145835,{'was_impossible': False}
